storyline_id,source_label,source_kind,source_port,source_group,source_index_group,choice_index,choice_text_zh,target_label,target_kind,target_port
storyline_006_5ca9f187a8,B14_S01_082,PlayVideo_Ordinary,__endPoint,,-1,,,"BE14 失落的人皮
你明明有一腔真心，那和他人只看中了你的皮囊",EndPoint_BadEnd_NW,__entryPoint
storyline_006_5ca9f187a8,CL110_S01_058,ShowChoice,choiceEndPoint,choice,2,2,刘尚宫确实是我失手所杀,S01_C110C_047,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_C110C_047,PlayVideo_Ordinary,__endPoint,,-1,,,B141_S01_048,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,B141_S01_048,PlayVideo_Ordinary,__endPoint,,-1,,,BE14-1 失落的⼈⽪,EndPoint_BadEnd_NW,__entryPoint
storyline_006_5ca9f187a8,S01_069,PlayVideo_Ordinary,__endPoint,,-1,,,CL140_S01_070,ShowChoice,__entryPoint
storyline_006_5ca9f187a8,CL140_S01_070,ShowChoice,choiceEndPoint,choice,0,0,别杀我，我来助你完成任务,S01_C140A_071,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL140_S01_070,ShowChoice,choiceEndPoint,choice,1,1,别冲动，我是方圆脸，你是鹅蛋脸！,S01_C140B_072,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL140_S01_070,ShowChoice,choiceEndPoint,choice,2,2,魏王狡诈，不会上钩的,S01_C140B_073,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,C141_S01_075,ShowChoice,choiceEndPoint,choice,0,0,用月儿所赠药粉洒向她,B15_S01_076,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_C141A_077,PlayVideo_Ordinary,__endPoint,,-1,,,Q142_S01_078,PlayVideo_TraceBack,__entryPoint
storyline_006_5ca9f187a8,S01_C140A_071,PlayVideo_Ordinary,__endPoint,,-1,,,if 074,Function_Storyline_If,__entryPoint
storyline_006_5ca9f187a8,S01_C140B_072,PlayVideo_Ordinary,__endPoint,,-1,,,if 074,Function_Storyline_If,__entryPoint
storyline_006_5ca9f187a8,S01_C140B_073,PlayVideo_Ordinary,__endPoint,,-1,,,if 074,Function_Storyline_If,__entryPoint
storyline_006_5ca9f187a8,if 074,Function_Storyline_If,endPointTrue,conditionGroup,0,,,S01_074,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_074,PlayVideo_Ordinary,__endPoint,,-1,,,Q143_S01_085,PlayVideo_TraceBack,__entryPoint
storyline_006_5ca9f187a8,if 074,Function_Storyline_If,endPointElse,,-1,,,S01_083,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_083,PlayVideo_Ordinary,__endPoint,,-1,,,C141_S01_075,ShowChoice,__entryPoint
storyline_006_5ca9f187a8,新世界第一集：S01上 开始,EntryPoint_ChapterStart,__endPoint,,-1,,,S01_001,PlayVideo_TraceBack,__entryPoint
storyline_006_5ca9f187a8,S01_001,PlayVideo_TraceBack,__endPoint,,-1,,,CL010_S01_002,ShowChoice,__entryPoint
storyline_006_5ca9f187a8,N04_S01_C020C_008,PlayVideo_Ordinary,__endPoint,,-1,,,CL021_S01_086,ShowChoice,__entryPoint
storyline_006_5ca9f187a8,CL021_S01_086,ShowChoice,choiceEndPoint,choice,0,0,护身符,S01_C021A_087,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL021_S01_086,ShowChoice,choiceEndPoint,choice,1,1,日月相映簪,S01_C021B_088,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL021_S01_086,ShowChoice,choiceEndPoint,choice,2,2,鸢飞戾天簪,S01_C021C_089,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_C021A_087,PlayVideo_Ordinary,__endPoint,,-1,,,S01_090,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_C021B_088,PlayVideo_Ordinary,__endPoint,,-1,,,S01_090,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_C021C_089,PlayVideo_Ordinary,__endPoint,,-1,,,S01_090,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_090,PlayVideo_Ordinary,__endPoint,,-1,,,C030_S01_009,ShowChoice,__entryPoint
storyline_006_5ca9f187a8,S01_C030B_012,PlayVideo_Ordinary,__endPoint,,-1,,,留下物件判定,Function_Storyline_If,__entryPoint
storyline_006_5ca9f187a8,留下物件判定,Function_Storyline_If,endPointTrue,conditionGroup,0,,,S01_091,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,留下物件判定,Function_Storyline_If,endPointTrue,conditionGroup,1,,,S01_092,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,留下物件判定,Function_Storyline_If,endPointElse,,-1,,,S01_093,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_091,PlayVideo_Ordinary,__endPoint,,-1,,,S01_094,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_092,PlayVideo_Ordinary,__endPoint,,-1,,,S01_094,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_093,PlayVideo_Ordinary,__endPoint,,-1,,,S01_094,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_094,PlayVideo_Ordinary,__endPoint,,-1,,,CL040_S01_013,ShowChoice,__entryPoint
storyline_006_5ca9f187a8,CL050_S01_019,ShowChoice,choiceEndPoint,choice,0,0,牡丹花钿,B07_S01_C050A_020,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL050_S01_019,ShowChoice,choiceEndPoint,choice,1,1,日月相映簪,S01_C050B_021,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL050_S01_019,ShowChoice,choiceEndPoint,choice,2,2,鸢飞戾天簪,S01_C050C_022,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_C050B_021,PlayVideo_Ordinary,__endPoint,,-1,,,S01_024,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_C050C_022,PlayVideo_Ordinary,__endPoint,,-1,,,S01_024,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_024,PlayVideo_Ordinary,__endPoint,,-1,,,C060_S01_025,ShowChoice,__entryPoint
storyline_006_5ca9f187a8,B152_S01_096,PlayVideo_Ordinary,__endPoint,,-1,,,"BE15 画皮者脾气大
就因为一句反驳就气得要剥了你的皮，箫念也太皮了。",EndPoint_BadEnd_NW,__entryPoint
storyline_006_5ca9f187a8,Q143_S01_085,PlayVideo_TraceBack,endPointSuccess,,-1,,,S01_C141A_077,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,Q143_S01_085,PlayVideo_TraceBack,endPointFail,,-1,,,B152_S01_096,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,S01_C050D_023,PlayVideo_Ordinary,__endPoint,,-1,,,Global_GlobalVariableSetter,Global_GlobalVariableSetter,__entryPoint
storyline_006_5ca9f187a8,CL050_S01_019,ShowChoice,choiceEndPoint,choice,3,3,护身符,S01_C050D_023,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,Global_GlobalVariableSetter,Global_GlobalVariableSetter,__endPoint,,-1,,,CL050_S01_019,ShowChoice,__entryPoint
storyline_006_5ca9f187a8,S01_098,PlayVideo_Ordinary,__endPoint,,-1,,,CL050_S01_019,ShowChoice,__entryPoint
storyline_006_5ca9f187a8,S01_017,PlayVideo_Ordinary,__endPoint,,-1,,,S01_098,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL070_S01_032,ShowChoice,choiceEndPoint,choice,0,0,握住刘熙的手，和她坠入永恒的无间,B08_S01_C070B_034,PlayVideo_Ordinary,__entryPoint
storyline_006_5ca9f187a8,CL070_S01_032,ShowChoice,choiceEndPoint,choice,1,1,滚，我此生绝不会放弃,S01_C070C_035,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL050_020_021,ShowChoice,choiceEndPoint,choice,1,1,礼氏皇族，彰显我方正统,020_C050B_023,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL050_020_021,ShowChoice,choiceEndPoint,choice,0,0,伍家外戚，眼下全族都在一条船上,B07_020_C050A_022,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL050_020_021,ShowChoice,choiceEndPoint,choice,2,2,徐家亲族，让他们自相残杀,B08_020_C050C_024,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,B07_020_C050A_022,PlayVideo_Ordinary,__endPoint,,-1,,,BE07,EndPoint_BadEnd,__entryPoint
storyline_006_80355bb1a5,B08_020_C050C_024,PlayVideo_Ordinary,__endPoint,,-1,,,BE08,EndPoint_BadEnd,__entryPoint
storyline_006_80355bb1a5,020_C120C_057,PlayVideo_Ordinary,__endPoint,,-1,,,020_058,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL130_020_059,ShowChoice,choiceEndPoint,choice,0,0,让他活着见证你的盛世,020_C130A_060,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL130_020_059,ShowChoice,choiceEndPoint,choice,1,1,赐他一死,020_C130B_061,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_C130B_061,PlayVideo_Ordinary,__endPoint,,-1,,,020_062,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_C130A_060,PlayVideo_Ordinary,__endPoint,,-1,,,020_062,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_C160A_064,PlayVideo_Ordinary,__endPoint,,-1,,,CL170_020_067,ShowChoice,__entryPoint
storyline_006_80355bb1a5,CL120_020_054,ShowChoice,choiceEndPoint,choice,0,0,我会连同世人偏见一起扑灭,020_C120B_056,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL120_020_054,ShowChoice,choiceEndPoint,choice,1,1,那我便在骂名中开创我的太平盛世,020_C120C_057,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,N03_020_C020B_010,PlayVideo_Ordinary,__endPoint,,-1,,,NE03,EndPoint_NormalEnd,__entryPoint
storyline_006_80355bb1a5,CL030_020_013,ShowChoice,choiceEndPoint,choice,1,1,另立新君，继续垂帘听政,020_C030B_015,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL030_020_013,ShowChoice,choiceEndPoint,choice,0,0,自己登基称帝,B05_020_C030A_014,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,B05_020_C030A_014,PlayVideo_Ordinary,__endPoint,,-1,,,BE05,EndPoint_BadEnd,__entryPoint
storyline_006_80355bb1a5,020_C030B_015,PlayVideo_Ordinary,__endPoint,,-1,,,CL040_020_016,ShowChoice,__entryPoint
storyline_006_80355bb1a5,CL140_020_050,ShowChoice,choiceEndPoint,choice,1,1,为何喜欢读书,020_C140B_052,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL140_020_050,ShowChoice,choiceEndPoint,choice,0,0,你觉得你的祖父上官宜，冤吗,020_C140A_051,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL010_020_005,ShowChoice,choiceEndPoint,choice,1,1,废了皇帝,020_C010B_007,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL010_020_005,ShowChoice,choiceEndPoint,choice,0,0,架空新帝，以太后身份做无冕女皇,N01_20_C010A_006,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_C010B_007,PlayVideo_Ordinary,__endPoint,,-1,,,CL020_020_008,ShowChoice,__entryPoint
storyline_006_80355bb1a5,CL090_020_028,ShowChoice,choiceEndPoint,choice,1,1,离开,020_C090B_030,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL090_020_028,ShowChoice,choiceEndPoint,choice,0,0,留下,B09_020_C090A_029,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_C090B_030,PlayVideo_Ordinary,__endPoint,,-1,,,QL100_020_031,PlayVideo_TraceBack,__entryPoint
storyline_006_80355bb1a5,020_C120B_056,PlayVideo_Ordinary,__endPoint,,-1,,,020_058,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL020_020_008,ShowChoice,choiceEndPoint,choice,3,3,羽林军：动用他们强制废帝,020_C020D_012,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL020_020_008,ShowChoice,choiceEndPoint,choice,0,0,皇帝礼显：让他自请退位,N02_020_C020A_009,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL020_020_008,ShowChoice,choiceEndPoint,choice,2,2,众位宰相：允诺他们入功臣榜,N04_020_C020C_011,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL020_020_008,ShowChoice,choiceEndPoint,choice,1,1,韦皇后：允诺她换帝不换后,N03_020_C020B_010,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,B09_020_C090A_029,PlayVideo_Ordinary,__endPoint,,-1,,,BE09,EndPoint_BadEnd,__entryPoint
storyline_006_80355bb1a5,020_C160B_065,PlayVideo_Ordinary,__endPoint,,-1,,,CL170_020_067,ShowChoice,__entryPoint
storyline_006_80355bb1a5,CL160_020_063,ShowChoice,choiceEndPoint,choice,1,1,修建更多寺庙,020_C160B_065,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL160_020_063,ShowChoice,choiceEndPoint,choice,0,0,修建新的皇宫,020_C160A_064,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL160_020_063,ShowChoice,choiceEndPoint,choice,2,2,修建象征皇权的明堂,020_C160C_066,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,N04_020_C020C_011,PlayVideo_Ordinary,__endPoint,,-1,,,NE04,EndPoint_NormalEnd,__entryPoint
storyline_006_80355bb1a5,020_020,PlayVideo_Ordinary,__endPoint,,-1,,,CL050_020_021,ShowChoice,__entryPoint
storyline_006_80355bb1a5,020_C070A_042,PlayVideo_Ordinary,__endPoint,,-1,,,020_046,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL070_020_041,ShowChoice,choiceEndPoint,choice,0,0,我做这些，都是为了盛朝,020_C070A_042,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL070_020_041,ShowChoice,choiceEndPoint,choice,2,2,我做这些，都是为了我的野心,020_C070C_044,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL070_020_041,ShowChoice,choiceEndPoint,choice,1,1,我做这些，都是为了先帝,020_C070B_043,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_C070B_043,PlayVideo_Ordinary,__endPoint,,-1,,,020_046,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,N02_020_C020A_009,PlayVideo_Ordinary,__endPoint,,-1,,,NE02。,EndPoint_NormalEnd,__entryPoint
storyline_006_80355bb1a5,020_C020D_012,PlayVideo_Ordinary,__endPoint,,-1,,,CL030_020_013,ShowChoice,__entryPoint
storyline_006_80355bb1a5,020_C040A_017,PlayVideo_Ordinary,__endPoint,,-1,,,020_020,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL040_020_016,ShowChoice,choiceEndPoint,choice,1,1,将他关入大牢,B06_020_C040B_018,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL040_020_016,ShowChoice,choiceEndPoint,choice,0,0,骂醒他！,020_C040A_017,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL040_020_016,ShowChoice,choiceEndPoint,choice,2,2,允了！,020_C040C_019,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,B06_020_C040B_018,PlayVideo_Ordinary,__endPoint,,-1,,,BE06,EndPoint_BadEnd,__entryPoint
storyline_006_80355bb1a5,020_C040C_019,PlayVideo_Ordinary,__endPoint,,-1,,,020_020,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_C070C_044,PlayVideo_Ordinary,__endPoint,,-1,,,020_046,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_032,PlayVideo_Ordinary,__endPoint,,-1,,,CL260_020_033,ShowChoice,__entryPoint
storyline_006_80355bb1a5,020_058,PlayVideo_Ordinary,__endPoint,,-1,,,CL130_020_059,ShowChoice,__entryPoint
storyline_006_80355bb1a5,020_C160C_066,PlayVideo_Ordinary,__endPoint,,-1,,,CL170_020_067,ShowChoice,__entryPoint
storyline_006_80355bb1a5,CL170_020_067,ShowChoice,choiceEndPoint,choice,1,1,用祥瑞事件宣扬你是天命所归,020_C170B_069,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL170_020_067,ShowChoice,choiceEndPoint,choice,0,0,用民谣宣扬你是天命所归,020_C170A_068,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL170_020_067,ShowChoice,choiceEndPoint,choice,2,2,用女主伍王宣扬你是天命所归,020_C170C_070,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,N11_020_075,PlayVideo_Ordinary,__endPoint,,-1,,,NE11,EndPoint_NormalEnd,__entryPoint
storyline_006_80355bb1a5,CL260_020_033,ShowChoice,choiceEndPoint,choice,0,0,是对是错，由后人评说吧,020_034,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,EntryPoint_ChapterStart,EntryPoint_ChapterStart,__endPoint,,-1,,,020_001,PlayVideo_TraceBack,__entryPoint
storyline_006_80355bb1a5,020_C050B_023,PlayVideo_Ordinary,__endPoint,,-1,,,endpoint_chapter112_1,EndPoint_SubChapterReport,__entryPoint
storyline_006_80355bb1a5,begin_2,EntryPoint_SubChapterStart,__endPoint,,-1,,,020_025,PlayVideo_TraceBack,__entryPoint
storyline_006_80355bb1a5,begin_3,EntryPoint_SubChapterStart,__endPoint,,-1,,,020_040,PlayVideo_TraceBack,__entryPoint
storyline_006_80355bb1a5,020_C140A_051,PlayVideo_Ordinary,__endPoint,,-1,,,Global_GlobalVariableSetter,Global_GlobalVariableSetter,__entryPoint
storyline_006_80355bb1a5,020_C140B_052,PlayVideo_Ordinary,__endPoint,,-1,,,Global_GlobalVariableSetter,Global_GlobalVariableSetter,__entryPoint
storyline_006_80355bb1a5,Global_GlobalVariableSetter,Global_GlobalVariableSetter,__endPoint,,-1,,,全选,Function_Storyline_If,__entryPoint
storyline_006_80355bb1a5,Global_GlobalVariableSetter,Global_GlobalVariableSetter,__endPoint,,-1,,,全选,Function_Storyline_If,__entryPoint
storyline_006_80355bb1a5,全选,Function_Storyline_If,endPointTrue,conditionGroup,0,,,020_053,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,nvdi >= 3,Function_Storyline_If,endPointTrue,conditionGroup,0,,,020_076,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,nvdi >= 3,Function_Storyline_If,endPointElse,,-1,,,N11_020_075,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_001,PlayVideo_TraceBack,__endPoint,,-1,,,QL240_020_002,PlayVideo_TraceBack,__entryPoint
storyline_006_80355bb1a5,020_004,PlayVideo_Ordinary,__endPoint,,-1,,,CL010_020_005,ShowChoice,__entryPoint
storyline_006_80355bb1a5,020_025,PlayVideo_TraceBack,__endPoint,,-1,,,QL080_020_026,PlayVideo_TraceBack,__entryPoint
storyline_006_80355bb1a5,020_027,PlayVideo_Ordinary,__endPoint,,-1,,,CL090_020_028,ShowChoice,__entryPoint
storyline_006_80355bb1a5,QL240_020_002,PlayVideo_TraceBack,endPointSuccess,,-1,,,020_004,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,QL100_020_031,PlayVideo_TraceBack,endPointSuccess,,-1,,,020_032,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,QL080_020_026,PlayVideo_TraceBack,endPointSuccess,,-1,,,020_027,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_076,PlayVideo_Ordinary,__endPoint,,-1,,,CL181_020_077,ShowChoice,__entryPoint
storyline_006_80355bb1a5,CL181_020_077,ShowChoice,choiceEndPoint,choice,0,0,是,020_C181A_078,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_C181A_078,PlayVideo_Ordinary,__endPoint,,-1,,,QL182_020_079,PlayVideo_TraceBack,__entryPoint
storyline_006_80355bb1a5,QL182_020_079,PlayVideo_TraceBack,endPointSuccess,,-1,,,020_080,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,CL181_020_077,ShowChoice,choiceEndPoint,choice,1,1,否,Link_Lead,Link_Lead,__entryPoint
storyline_006_80355bb1a5,Link_Lead,Link_Lead,__endPoint,,-1,,,020_C181B_081,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_080,PlayVideo_Ordinary,__endPoint,,-1,,,020_C181B_081,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_C181B_081,PlayVideo_Ordinary,__endPoint,,-1,,,endpoint_chapter112_3,EndPoint_FinalReport,__entryPoint
storyline_006_80355bb1a5,QL150_020_035,PlayVideo_TraceBack,endPointSuccess,,-1,,,020_036,PlayVideo_Ordinary,__entryPoint
storyline_006_80355bb1a5,020_C170C_070,PlayVideo_Ordinary,__endPoint,,-1,,,nvdi >= 3,Function_Storyline_If,__entryPoint
storyline_006_80355bb1a5,020_C170A_068,PlayVideo_Ordinary,__endPoint,,-1,,,nvdi >= 3,Function_Storyline_If,__entryPoint
storyline_006_80355bb1a5,020_C170B_069,PlayVideo_Ordinary,__endPoint,,-1,,,nvdi >= 3,Function_Storyline_If,__entryPoint
storyline_006_80355bb1a5,020_053,PlayVideo_Ordinary,__endPoint,,-1,,,QL150_020_035,PlayVideo_TraceBack,__entryPoint
storyline_006_80355bb1a5,020_036,PlayVideo_Ordinary,__endPoint,,-1,,,CL160_020_063,ShowChoice,__entryPoint
storyline_006_80355bb1a5,020_034,PlayVideo_Ordinary,__endPoint,,-1,,,CL120_020_054,ShowChoice,__entryPoint
storyline_006_80355bb1a5,020_062,PlayVideo_Ordinary,__endPoint,,-1,,,endpoint_chapter112_2,EndPoint_SubChapterReport,__entryPoint
storyline_006_80355bb1a5,020_040,PlayVideo_TraceBack,__endPoint,,-1,,,CL070_020_041,ShowChoice,__entryPoint
storyline_006_80355bb1a5,020_046,PlayVideo_Ordinary,__endPoint,,-1,,,CL140_020_050,ShowChoice,__entryPoint
storyline_006_80355bb1a5,全选,Function_Storyline_If,endPointElse,,-1,,,CL140_020_050,ShowChoice,__entryPoint
storyline_006_80355bb1a5,N01_20_C010A_006,PlayVideo_Ordinary,__endPoint,,-1,,,NE01,EndPoint_NormalEnd,__entryPoint
storyline_007_5ca9f187a8,CL090_S01_044,ShowChoice,choiceEndPoint,choice,0,0,答应,B09_S01_C090A_045,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,S01_043,PlayVideo_Ordinary,__endPoint,,-1,,,CL090_S01_044,ShowChoice,__entryPoint
storyline_007_5ca9f187a8,S01_029,PlayVideo_Ordinary,__endPoint,,-1,,,S01_031,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,S01_C040A_014,PlayVideo_Ordinary,__endPoint,,-1,,,B05_S01_015,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,S01_C030A_010,PlayVideo_Ordinary,__endPoint,,-1,,,B04_S01_011,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,S01_031,PlayVideo_Ordinary,__endPoint,,-1,,,CL070_S01_032,ShowChoice,__entryPoint
storyline_007_5ca9f187a8,CL080_S01_039,ShowChoice,choiceEndPoint,choice,0,0,看来在我身上，有楼主觉得更重要的价值,S01_C080A_040,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL080_S01_039,ShowChoice,choiceEndPoint,choice,1,1,看来我们是一条船上的了,S01_C070B_041,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,S01_C070C_035,PlayVideo_Ordinary,__endPoint,,-1,,,S01_037,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL010_S01_002,ShowChoice,choiceEndPoint,choice,1,1,杀了他,S01_C010B_004,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL010_S01_002,ShowChoice,choiceEndPoint,choice,0,0,“带我走”,B01_S01_C010A_003,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,S01_C040B_016,PlayVideo_Ordinary,__endPoint,,-1,,,S01_017,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL020_S01_005,ShowChoice,choiceEndPoint,choice,1,1,贼喊捉贼，谎称刺客所为,B03_S01_C020B_007,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL020_S01_005,ShowChoice,choiceEndPoint,choice,2,2,穿上刘熙的衣服，趁着月黑风高逃离,N04_S01_C020C_008,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL020_S01_005,ShowChoice,choiceEndPoint,choice,0,0,匿藏尸体，继续在感业寺苟着,B02_S01_C020A_006,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL040_S01_013,ShowChoice,choiceEndPoint,choice,1,1,胁迫夏女官包庇命案,S01_C040B_016,PlayVideo_Ordinary,__entryPoint
storyline_007_5ca9f187a8,CL040_S01_013,ShowChoice,choiceEndPoint,choice,0,0,趁其不备将她推入井中,S01_C040A_014,PlayVideo_Ordinary,__entryPoint
